=== 2. PROCESSES & SERVICES ===
USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
www-data 3870499  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870504  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870510  0.0  0.0  36204  8228 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870515  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870519  0.0  0.0  36204  8228 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870523  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870527  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870531  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870536  0.0  0.0  36204  8228 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870541  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870545  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870550  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870557  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870562  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870567  0.0  0.0  36204  8276 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870573  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870577  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870584  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870590  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870595  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870600  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870606  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870611  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870616  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870621  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870626  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870631  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870637  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870643  0.0  0.0  36204  8228 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870648  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870653  0.0  0.0  36204  8228 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870658  0.0  0.0  36204  8276 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870665  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870669  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870673  0.0  0.0  36204  8228 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870678  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870683  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870688  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870693  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870699  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870704  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870709  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870715  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870720  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870725  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870728  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870734  0.0  0.0  36204  8228 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870737  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870742  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870748  0.0  0.0  36204  8228 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870753  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870759  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870764  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870770  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870776  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870781  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870787  0.0  0.0  36204  8276 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870793  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870800  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870805  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870815  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870820  0.0  0.0  36204  8228 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870826  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870831  0.0  0.0  36204  8228 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870837  0.0  0.0  36204  8276 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870842  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870849  0.0  0.0  36204  8228 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870855  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870861  0.0  0.0  36204  8276 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870867  0.0  0.0  36204  8180 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870872  0.0  0.0  36204  8276 ?        S    Aug28   0:00  \_ nginx: worker process
www-data 3870878  0.0  0.0  36204  8228 ?        S    Aug28   0:00  \_ nginx: worker process
joshua4+   53690  3.9  5.5 4373796908 43597756 ? Ssl  Aug17 1598:48 /home/joshua445/reth/reth node --http --http.addr 127.0.0.1 --http.port 8545 --http.api eth,net,web3
root     2136181  0.0  0.0 5209028 99552 ?       Ssl  Aug20  24:40 /usr/bin/dockerd
root     2136218  0.0  0.0 1275668 41564 ?       Ssl  Aug20  24:15  \_ containerd --config /var/run/docker/containerd/containerd.toml
postgres 1141816  0.0  0.0 240316 33800 ?        Ss   Aug21   1:27 /usr/lib/postgresql/15/bin/postgres -D /var/lib/postgresql/15/main -c config_file=/etc/postgresql/15/main/postgresql.conf
postgres 1141821  0.0  0.0 240596  6016 ?        Ss   Aug21   0:00  \_ postgres: 15/main: checkpointer 
postgres 1141822  0.0  0.0 240452  6584 ?        Ss   Aug21   0:10  \_ postgres: 15/main: background writer 
postgres 1141824  0.0  0.0 240316  8200 ?        Ss   Aug21   0:12  \_ postgres: 15/main: walwriter 
postgres 1141825  0.0  0.0 242212  8048 ?        Ss   Aug21   0:14  \_ postgres: 15/main: autovacuum launcher 
postgres 1141826  0.0  0.0 242200  5612 ?        Ss   Aug21   0:00  \_ postgres: 15/main: logical replication launcher 
joshua4+ 1916587  1.9  0.0   9828  4392 ?        Ss   Sep01 358:03 tmux new-session -d -s sip_demo -n Proof_Engine -P -F #{pane_id}
joshua4+ 1916588  0.0  0.0   8268  3768 pts/2    Ss+  Sep01   0:00  \_ -bash
joshua4+ 1916592  0.0  0.0   8268  3816 pts/3    Ss+  Sep01   0:00  \_ -bash
joshua4+ 1916596  0.0  0.0   8268  3816 pts/4    Ss+  Sep01   0:00  \_ -bash
root     2463871  0.0  0.0  19188 10756 ?        Ss   Sep03   1:08 /lib/systemd/systemd --user
root     2463872  0.0  0.0 169540  4004 ?        S    Sep03   0:00  \_ (sd-pam)
root     2523983  0.0  0.0 35615980 238752 ?     Sl   Sep03   0:00 slv gateway run
joshua4+ 1153566  0.0  0.0   7848  2896 ?        Ss   Sep04   0:00 ssh-agent -s
root     2506725  0.0  0.0  18208 10568 ?        Ss   Sep08   0:03 /usr/bin/python3 /usr/local/bin/solana-maintenance-daemon.py
joshua4+ 3849282  0.0  0.0  10020  5172 ?        Ss   Sep11   0:01 tmux new-session -d -s sip_demo -n Proof_Engine -P -F #{pane_id}
joshua4+ 3849283  0.0  0.0   8268  5136 pts/1    Ss+  Sep11   0:00  \_ -bash
joshua4+ 3849287  0.0  0.0   8268  5100 pts/5    Ss+  Sep11   0:00  \_ -bash
joshua4+ 3849291  0.0  0.0   8268  5116 pts/6    Ss+  Sep11   0:00  \_ -bash
joshua4+ 3849295  0.0  0.0   8268  5092 pts/7    Ss+  Sep11   0:00  \_ -bash
joshua4+  108078  0.0  0.0   7836  3000 ?        Ss   03:27   0:00 ssh-agent -s
Netid State  Recv-Q Send-Q Local Address:Port  Peer Address:PortProcess                          
udp   UNCONN 0      0            0.0.0.0:30303      0.0.0.0:*    users:(("reth",pid=53690,fd=14))
udp   UNCONN 0      0            0.0.0.0:68         0.0.0.0:*                                    
tcp   LISTEN 0      1024         0.0.0.0:30303      0.0.0.0:*    users:(("reth",pid=53690,fd=13))
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      511          0.0.0.0:80         0.0.0.0:*                                    
tcp   LISTEN 0      128          0.0.0.0:22         0.0.0.0:*                                    
tcp   LISTEN 0      65535        0.0.0.0:8081       0.0.0.0:*                                    
tcp   LISTEN 0      1044       127.0.1.1:5432       0.0.0.0:*                                    
tcp   LISTEN 0      511        127.0.0.1:20026      0.0.0.0:*                                    
tcp   LISTEN 0      511        127.0.0.1:6379       0.0.0.0:*                                    
tcp   LISTEN 0      1044       127.0.0.1:5432       0.0.0.0:*                                    
tcp   LISTEN 0      1024       127.0.0.1:8551       0.0.0.0:*    users:(("reth",pid=53690,fd=27))
tcp   LISTEN 0      1024       127.0.0.1:8545       0.0.0.0:*    users:(("reth",pid=53690,fd=29))
tcp   LISTEN 0      1044           [::1]:5432          [::]:*                                    
tcp   LISTEN 0      511            [::1]:6379          [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      511             [::]:80            [::]:*                                    
tcp   LISTEN 0      128             [::]:22            [::]:*                                    

------ Shared Memory Segments --------
key        shmid      owner      perms      bytes      nattch     status      
0x01a20f94 7          postgres   600        56         6                       

